Date,Open,High,Low,Close,Adj Close,Volume
2015-06-10,98.010002,101.699997,97.110001,100.800003,84.360001,2960651
2015-06-11,101.000000,102.650002,100.599998,101.250000,84.736595,1854943
2015-06-12,100.599998,101.800003,98.739998,99.919998,83.623512,1918746
2015-06-15,98.449997,99.279999,97.760002,98.589996,82.510437,1761320
2015-06-16,97.419998,98.879997,96.570000,98.349998,82.309586,2182298
2015-06-17,98.570000,98.720001,96.720001,97.010002,81.188133,1665320
2015-06-18,96.550003,98.169998,95.169998,97.879997,81.916237,2315391
2015-06-19,98.330002,99.779999,97.339996,97.739998,81.799065,3610880
2015-06-22,100.500000,102.900002,100.349998,102.300003,85.615356,3414958
2015-06-23,103.550003,105.449997,102.750000,104.349998,87.331009,2381362
2015-06-24,104.250000,104.500000,101.599998,103.250000,86.410423,2301626
2015-06-25,102.000000,104.400002,101.800003,103.699997,86.787018,1679344
2015-06-26,103.000000,104.250000,102.000000,103.500000,86.619637,1414401
2015-06-29,98.199997,100.750000,97.510002,99.300003,83.104645,2853136
2015-06-30,99.000000,99.849998,97.220001,98.180000,82.167305,3594242
2015-07-01,99.529999,101.849998,98.760002,100.500000,84.108925,2227877
2015-07-02,102.400002,102.400002,98.879997,99.199997,83.020950,1445447
2015-07-03,99.250000,99.860001,98.480003,98.900002,82.769882,1424217
2015-07-06,97.000000,98.470001,97.000000,97.260002,81.397362,2239469
2015-07-07,97.230003,97.300003,93.510002,93.900002,78.585358,3904588
2015-07-08,92.000000,92.690002,90.360001,92.089996,77.070549,4832811
2015-07-09,92.820000,95.239998,92.510002,93.989998,78.660675,3102574
2015-07-10,96.669998,96.669998,94.410004,95.199997,79.673340,3102690
2015-07-13,96.550003,97.519997,93.900002,94.970001,79.480850,4173199
2015-07-14,94.730003,94.809998,93.290001,94.669998,79.229767,2515058
2015-07-15,94.080002,94.470001,93.360001,93.550003,78.292442,1970743
2015-07-16,94.709999,96.660004,93.849998,95.739998,80.125252,2577091
2015-07-17,96.639999,96.800003,95.279999,95.580002,79.991356,1718430
2015-07-20,95.580002,96.440002,95.050003,95.610001,80.016464,1588553
2015-07-21,96.129997,96.709999,94.879997,95.139999,79.623116,1460054
2015-07-22,94.320000,94.650002,93.010002,94.129997,78.777847,1984416
2015-07-23,96.190002,96.190002,93.330002,93.690002,78.409615,2282123
2015-07-24,93.330002,94.050003,91.220001,91.639999,76.693947,2273645
2015-07-27,90.690002,91.470001,88.769997,89.080002,74.551483,3139869
2015-07-28,89.529999,90.610001,89.180000,90.180000,75.472076,2185360
2015-07-29,90.870003,91.000000,88.580002,89.480003,74.886238,2247493
2015-07-30,89.690002,90.089996,88.529999,89.860001,75.204262,1764373
2015-07-31,90.000000,91.470001,89.849998,91.300003,76.409409,3068012
2015-08-03,91.250000,92.290001,90.199997,92.059998,77.045456,2202652
2015-08-04,89.400002,90.970001,89.400002,90.879997,76.057899,2624069
2015-08-05,91.000000,93.910004,91.000000,92.970001,77.807030,2358677
2015-08-06,92.900002,93.980003,91.860001,92.180000,77.145882,1398120
2015-08-07,91.849998,93.620003,91.510002,92.879997,77.731712,1357583
2015-08-10,93.250000,93.440002,91.790001,93.400002,78.166901,1025490
2015-08-11,92.000000,92.000000,89.000000,89.419998,74.836021,3447847
2015-08-12,87.779999,87.779999,85.330002,86.089996,72.049126,3850043
2015-08-13,88.000000,88.349998,85.930000,86.190002,72.132828,2055861
2015-08-14,86.180000,86.959999,85.480003,86.150002,72.099350,1802060
2015-08-17,87.500000,87.870003,85.639999,86.629997,72.501060,2219923
2015-08-18,86.309998,86.629997,85.620003,85.870003,71.865013,1429892
2015-08-19,85.269997,85.570000,83.730003,83.870003,70.191208,2044226
2015-08-20,82.730003,83.660004,81.589996,82.000000,68.626190,3121220
2015-08-21,79.949997,82.540001,79.589996,80.129997,67.061172,4067615
2015-08-24,76.500000,78.690002,74.589996,76.930000,64.383080,6898394
2015-08-25,78.519997,83.040001,77.809998,81.820000,68.475540,5356570
2015-08-26,80.739998,81.660004,78.720001,80.620003,67.471268,3100818
2015-08-27,83.269997,83.720001,82.489998,82.949997,69.421242,2744922
2015-08-28,83.370003,83.440002,81.769997,82.940002,69.412888,1488219
2015-08-31,82.199997,82.660004,81.370003,82.220001,68.810310,1325230
2015-09-01,80.870003,80.870003,79.220001,80.099998,67.036072,2062744
2015-09-02,80.260002,81.139999,79.489998,79.550003,66.575783,1424644
2015-09-03,80.599998,82.900002,80.430000,82.160004,68.760101,2333471
2015-09-04,81.300003,81.870003,79.480003,80.320000,67.220184,2423828
2015-09-07,81.050003,81.680000,80.430000,80.940002,67.739075,1106397
2015-09-08,82.300003,84.980003,82.279999,84.040001,70.333466,2903466
2015-09-09,88.459999,88.879997,85.540001,85.540001,71.588837,2753020
2015-09-10,84.889999,87.040001,84.540001,86.059998,72.024017,2384076
2015-09-11,86.029999,86.300003,85.019997,85.529999,71.580467,1758800
2015-09-14,85.300003,86.379997,84.989998,85.339996,71.421448,1285628
2015-09-15,85.870003,87.889999,85.480003,87.230003,73.003204,2067981
2015-09-16,88.150002,88.750000,86.870003,87.419998,73.162209,1937510
2015-09-17,88.199997,88.550003,87.669998,88.260002,73.865219,1805229
2015-09-18,87.699997,87.790001,84.519997,85.709999,71.731110,3953859
2015-09-21,83.330002,85.360001,81.680000,84.400002,70.634758,3586459
2015-09-22,84.410004,84.410004,78.000000,79.320000,66.383293,4967252
2015-09-23,79.070000,81.500000,76.400002,79.790001,66.776627,4126823
2015-09-24,80.220001,82.209999,72.050003,75.680000,63.336948,10938296
2015-09-25,79.430000,79.830002,77.900002,78.889999,66.023415,4723003
2015-09-28,78.790001,78.790001,75.900002,76.589996,64.098534,2588364
2015-09-29,75.029999,78.000000,74.739998,76.370003,63.914421,2065430
2015-09-30,79.900002,80.790001,78.309998,79.220001,66.299591,2011132
2015-10-01,80.620003,80.989998,77.820000,78.330002,65.554749,1875836
2015-10-02,79.330002,79.730003,76.120003,78.209999,65.454323,2015689
2015-10-05,79.769997,81.610001,78.459999,81.169998,67.931557,2142922
2015-10-06,81.510002,82.980003,80.449997,82.220001,68.810310,1958200
2015-10-07,83.000000,87.330002,82.739998,85.739998,71.756210,2874372
2015-10-08,85.400002,87.330002,85.209999,86.199997,72.141190,1387348
2015-10-09,87.400002,88.309998,86.680000,87.800003,73.480240,1712496
2015-10-12,88.349998,89.959999,88.150002,89.250000,74.693748,2087173
2015-10-13,89.000000,89.040001,86.180000,88.110001,73.739685,2058862
2015-10-14,87.000000,89.000000,86.430000,86.739998,72.593117,1812788
2015-10-15,87.709999,88.139999,86.739998,87.010002,72.819084,1390518
2015-10-16,87.900002,87.900002,86.040001,86.739998,72.593117,1406404
2015-10-19,86.599998,88.000000,86.550003,87.690002,73.388176,997830
2015-10-20,87.349998,88.000000,86.370003,87.279999,73.045044,1072542
2015-10-21,87.919998,88.559998,86.669998,88.000000,73.647621,1080837
2015-10-22,87.660004,90.669998,86.959999,90.349998,75.614342,2392035
2015-10-23,91.709999,94.459999,91.709999,93.290001,78.074844,3194668
2015-10-26,92.839996,93.989998,92.389999,92.910004,77.756828,1213819
2015-10-27,93.050003,93.260002,92.250000,92.379997,77.313255,1129783
2015-10-28,92.550003,93.510002,91.550003,92.970001,77.807030,1032763
2015-10-29,94.000000,94.169998,92.650002,93.339996,78.116692,1161212
2015-10-30,93.610001,94.029999,92.470001,93.360001,78.133430,1272422
2015-11-02,92.730003,94.559998,92.709999,94.360001,78.970337,1425532
2015-11-03,95.800003,96.000000,91.949997,93.570000,78.309181,2516208
2015-11-04,92.730003,93.180000,89.739998,92.449997,77.371841,2866718
2015-11-05,92.519997,93.410004,91.580002,92.779999,77.648018,1351343
2015-11-06,92.779999,96.839996,92.779999,96.029999,80.367958,2565914
2015-11-09,96.230003,97.239998,94.800003,94.959999,79.472473,1590171
2015-11-10,95.489998,96.110001,94.000000,95.930000,80.284264,1260190
2015-11-11,95.889999,97.010002,95.540001,96.180000,80.493500,1498093
2015-11-12,95.739998,95.760002,93.639999,94.459999,79.054024,1544659
2015-11-13,94.199997,95.790001,93.000000,94.540001,79.120987,1435459
2015-11-16,93.279999,95.480003,93.279999,94.709999,79.263245,1018574
2015-11-17,95.709999,97.589996,95.269997,97.260002,81.397362,1374915
2015-11-18,96.910004,97.940002,96.419998,97.449997,81.556366,928612
2015-11-19,97.900002,99.360001,97.739998,98.730003,82.627602,1389820
2015-11-20,99.000000,99.589996,98.610001,99.169998,82.995842,1538165
2015-11-23,98.970001,99.279999,98.160004,98.449997,82.393272,1009608
2015-11-24,98.000000,98.680000,96.160004,96.760002,80.978905,1388239
2015-11-25,97.480003,99.519997,96.239998,99.500000,83.272018,1210034
2015-11-26,99.500000,101.650002,99.449997,100.849998,84.401848,1257150
2015-11-27,100.250000,102.000000,99.930000,101.500000,84.945831,1085280
2015-11-30,101.400002,104.099998,101.150002,103.300003,86.452263,1758637
2015-12-01,103.599998,104.849998,103.150002,103.300003,86.452263,1498201
2015-12-02,103.699997,103.849998,101.900002,102.650002,85.908264,1258909
2015-12-03,102.300003,104.150002,97.410004,98.339996,82.301208,2783841
2015-12-04,97.910004,99.110001,96.400002,98.169998,82.158936,1888066
2015-12-07,99.209999,101.449997,98.940002,99.989998,83.682106,1028514
2015-12-08,100.300003,100.349998,96.070000,97.199997,81.347137,1404543
2015-12-09,97.400002,98.470001,95.849998,97.139999,81.296928,1243850
2015-12-10,96.199997,97.980003,96.150002,97.269997,81.405724,1018605
2015-12-11,97.150002,97.199997,93.239998,94.110001,78.761108,2035528
2015-12-14,94.080002,95.080002,91.570000,91.900002,76.911545,1680614
2015-12-15,92.739998,95.500000,92.739998,94.690002,79.246513,1490529
2015-12-16,95.290001,96.599998,94.480003,95.489998,79.916031,1530588
2015-12-17,98.239998,99.489998,98.150002,98.720001,82.619240,2218039
2015-12-18,97.599998,98.519997,96.029999,96.709999,80.937057,2791328
2015-12-21,96.379997,99.360001,95.500000,95.500000,79.924400,1325708
2015-12-22,96.339996,97.230003,94.739998,96.349998,80.635773,1142643
2015-12-23,97.949997,99.080002,97.620003,98.550003,82.476959,886473
2015-12-25,98.550003,98.550003,98.550003,98.550003,82.476959,0
2015-12-28,98.879997,99.080002,97.099998,97.349998,81.472672,372209
2015-12-29,98.160004,98.989998,97.599998,98.559998,82.485336,565467
2015-12-30,98.500000,98.500000,97.570000,97.629997,81.707001,431934
2016-01-04,94.709999,94.709999,91.760002,92.250000,77.204468,2376296
2016-01-05,93.419998,93.500000,90.629997,91.820000,76.844597,1533191
2016-01-06,91.000000,91.000000,87.139999,88.779999,74.300400,2301978
2016-01-07,85.300003,86.000000,83.519997,85.440002,71.505135,2812427
2016-01-08,86.160004,87.139999,83.410004,83.440002,69.831337,1969156
2016-01-11,83.110001,85.589996,82.879997,83.139999,69.580261,1832479
2016-01-12,83.599998,86.500000,83.269997,84.849998,71.011368,1766974
2016-01-13,86.260002,86.639999,82.099998,82.889999,69.371040,2155809
2016-01-14,82.000000,82.110001,78.059998,80.110001,67.044441,3759382
2016-01-15,79.639999,80.820000,76.580002,78.019997,65.295303,3031976
2016-01-18,77.980003,79.699997,76.769997,78.099998,65.362259,1434581
2016-01-19,80.199997,80.330002,78.500000,78.860001,65.998314,1797236
2016-01-20,76.300003,77.300003,75.459999,76.769997,64.249184,2233135
2016-01-21,76.400002,79.330002,75.989998,78.699997,65.864403,2139284
2016-01-22,80.519997,80.959999,79.589996,79.709999,66.709679,1988186
2016-01-25,80.309998,80.309998,78.339996,78.919998,66.048515,1448731
2016-01-26,77.349998,80.120003,76.190002,79.400002,66.450241,1560186
2016-01-27,79.129997,79.959999,78.040001,79.959999,66.918900,1239918
2016-01-28,79.180000,80.589996,77.300003,77.620003,64.960548,1860762
2016-01-29,78.839996,78.900002,75.720001,76.660004,64.157127,2448748
2016-02-01,76.889999,77.000000,74.230003,75.470001,63.161198,2236348
2016-02-02,75.220001,75.400002,73.690002,74.029999,61.956051,1593641
2016-02-03,73.400002,74.809998,71.500000,72.699997,60.842968,2686190
2016-02-04,72.110001,72.489998,69.379997,71.489998,59.830318,3232030
2016-02-05,71.599998,73.849998,71.180000,72.410004,60.600281,1967856
2016-02-08,72.760002,73.279999,69.040001,69.300003,57.997505,2041244
2016-02-09,69.410004,69.699997,66.860001,67.830002,56.767246,2402454
2016-02-10,68.230003,70.169998,67.639999,69.080002,57.813381,2283727
2016-02-11,68.320000,68.459999,66.000000,67.180000,56.223263,2124925
2016-02-12,68.129997,70.790001,67.389999,70.260002,58.800930,2671779
2016-02-15,72.589996,73.949997,71.980003,73.080002,61.160999,2120795
2016-02-16,74.099998,74.489998,72.139999,72.820000,60.943409,1885957
2016-02-17,73.300003,75.889999,73.150002,75.389999,63.094246,1660922
2016-02-18,76.150002,76.639999,74.199997,75.349998,63.060764,1585166
2016-02-19,74.650002,75.360001,73.239998,73.830002,61.788677,1632695
2016-02-22,74.930000,75.760002,74.809998,75.199997,62.935234,1274010
2016-02-23,74.510002,74.870003,72.940002,73.139999,61.211208,1294713
2016-02-24,73.000000,73.209999,68.940002,70.199997,58.750713,2313335
2016-02-25,71.120003,71.980003,70.010002,71.300003,59.671310,1353706
2016-02-26,72.449997,74.790001,72.220001,73.889999,61.838898,1568411
2016-02-29,73.050003,75.370003,72.610001,75.150002,62.893391,1726466
2016-03-01,75.269997,78.610001,75.000000,78.309998,65.538010,2189791
2016-03-02,78.959999,80.519997,78.849998,80.430000,67.312248,1998270
2016-03-03,80.879997,81.930000,80.050003,81.150002,67.914825,1571274
2016-03-04,81.669998,83.300003,80.900002,82.629997,69.153435,1715750
2016-03-07,82.250000,82.959999,80.620003,81.870003,68.517395,1192838
2016-03-08,80.629997,81.709999,79.089996,80.019997,66.969116,1861677
2016-03-09,79.779999,81.949997,77.500000,78.540001,65.730507,4328693
2016-03-10,78.800003,81.750000,75.360001,75.419998,63.119354,3855851
2016-03-11,77.110001,79.339996,76.760002,78.720001,65.881134,2289482
2016-03-14,80.010002,81.349998,79.570000,80.230003,67.144867,2004485
2016-03-15,80.000000,80.669998,78.809998,79.559998,66.584137,1565677
2016-03-16,80.010002,83.510002,80.000000,82.629997,69.153435,3191563
2016-03-17,83.500000,83.500000,79.120003,81.019997,67.806023,2512867
2016-03-18,81.150002,81.989998,80.559998,81.580002,68.274696,2973056
2016-03-21,80.900002,82.559998,80.349998,81.199997,67.956665,1357408
2016-03-22,80.500000,81.559998,79.400002,81.379997,68.107307,1478225
2016-03-23,81.980003,82.750000,80.410004,81.059998,67.839493,1279003
2016-03-24,80.820000,80.980003,79.239998,79.580002,66.600876,1506755
2016-03-29,79.580002,80.750000,79.430000,80.449997,67.328979,1243995
2016-03-30,80.839996,82.870003,80.529999,82.110001,68.718246,1457943
2016-03-31,82.000000,82.220001,80.629997,80.699997,67.538208,1537700
2016-04-01,79.599998,79.730003,77.260002,78.000000,65.278572,2215091
2016-04-04,77.639999,78.440002,76.570000,77.540001,64.893593,1766999
2016-04-05,76.099998,76.190002,74.599998,74.629997,62.458206,2052746
2016-04-06,75.000000,75.190002,73.559998,75.000000,62.767857,1659586
2016-04-07,75.400002,75.500000,73.300003,73.849998,61.805416,1708302
2016-04-08,74.059998,75.349998,74.059998,74.300003,62.182022,1284426
2016-04-11,74.339996,75.599998,73.660004,74.790001,62.592106,1165326
2016-04-12,75.120003,75.639999,73.940002,75.349998,63.060764,1320701
2016-04-13,76.949997,78.769997,76.480003,78.000000,65.278572,2267654
2016-04-14,78.400002,79.199997,78.099998,79.199997,66.282852,1718337
2016-04-15,79.010002,79.180000,77.620003,78.370003,65.588226,1495738
2016-04-18,78.269997,80.860001,77.800003,80.410004,67.295517,1869912
2016-04-19,81.040001,83.199997,80.910004,83.070000,69.521667,2054926
2016-04-20,82.480003,84.459999,81.989998,84.019997,70.316734,1922678
2016-04-21,84.400002,85.070000,83.260002,84.150002,70.425529,1823710
2016-04-22,81.830002,83.620003,81.260002,82.779999,69.278976,2129746
2016-04-25,83.000000,83.290001,81.870003,81.940002,68.575981,2338947
2016-04-26,82.300003,83.629997,82.279999,82.599998,69.128326,1400989
2016-04-27,82.900002,83.650002,82.620003,83.360001,69.764381,1214112
2016-04-28,82.930000,84.150002,81.889999,83.940002,70.249786,1766563
2016-04-29,83.209999,84.070000,80.500000,80.500000,67.370834,2252489
2016-05-02,81.320000,82.730003,80.989998,81.120003,67.889709,1531004
2016-05-03,79.919998,79.919998,77.769997,78.029999,65.303673,3093464
2016-05-04,78.050003,78.430000,76.000000,76.449997,63.981365,2096952
2016-05-05,76.690002,76.690002,75.000000,75.529999,63.211411,1480636
2016-05-06,75.480003,76.059998,74.410004,75.690002,63.345318,2446801
2016-05-09,76.730003,77.349998,75.820000,76.519997,64.039948,1624828
2016-05-10,77.529999,78.250000,77.160004,78.010002,65.286942,1783410
2016-05-11,78.059998,78.400002,76.599998,76.900002,64.357971,1307035
2016-05-12,76.709999,77.339996,75.389999,75.720001,63.370430,2708165
2016-05-13,72.849998,73.940002,72.250000,73.769997,64.462715,2570526
2016-05-17,74.760002,74.879997,70.989998,71.559998,62.531544,2952708
2016-05-18,71.110001,71.650002,70.510002,70.989998,62.033463,2053563
2016-05-19,70.860001,71.879997,69.940002,70.660004,61.745094,2372266
2016-05-20,71.199997,71.900002,70.940002,71.699997,62.653877,1889879
2016-05-23,71.949997,71.970001,70.510002,70.820000,61.884907,1654356
2016-05-24,70.699997,72.349998,70.050003,72.139999,63.038372,2170646
2016-05-25,73.269997,74.209999,72.820000,73.860001,64.541367,2025847
2016-05-26,73.889999,75.809998,73.860001,75.449997,65.930756,2067667
2016-05-27,75.529999,75.589996,74.570000,75.160004,65.677353,1348277
2016-05-30,75.489998,76.120003,75.250000,75.760002,66.201645,686324
2016-05-31,76.010002,76.370003,74.790001,75.889999,66.315247,2144111
2016-06-01,75.919998,75.959999,73.550003,73.930000,64.602539,1920236
2016-06-02,73.720001,74.410004,73.160004,74.050003,64.707390,1311682
2016-06-03,74.500000,74.580002,71.589996,72.269997,63.151966,1905975
2016-06-06,72.430000,73.230003,71.860001,72.239998,63.125755,864789
2016-06-07,72.730003,74.050003,72.540001,73.830002,64.515152,1386706
2016-06-08,73.680000,74.040001,72.709999,73.000000,63.789867,1138227
2016-06-09,72.889999,72.970001,71.379997,71.839996,62.776218,1395811
2016-06-10,71.400002,71.559998,70.099998,70.699997,61.780048,1957367
2016-06-13,70.000000,70.209999,68.839996,69.339996,60.591633,2088180
2016-06-14,68.790001,69.099998,67.449997,67.599998,59.071159,2282134
2016-06-15,68.449997,70.099998,67.949997,68.559998,59.910046,2198059
2016-06-16,67.589996,68.480003,67.110001,68.300003,59.682850,1985538
2016-06-17,69.070000,69.900002,68.690002,68.970001,60.268318,2500473
2016-06-20,71.180000,72.519997,71.050003,72.239998,63.125755,2039189
2016-06-21,72.300003,73.160004,71.730003,72.639999,63.475285,1694363
2016-06-22,73.190002,73.639999,72.470001,72.470001,63.326733,1460882
2016-06-23,72.529999,74.389999,72.260002,74.250000,64.882156,2227283
2016-06-24,66.000000,70.610001,66.000000,68.660004,59.997433,8608707
2016-06-27,68.239998,68.779999,65.010002,65.669998,57.384666,3713125
2016-06-28,67.690002,68.160004,65.559998,65.830002,57.524479,2686898
2016-06-29,66.419998,67.519997,65.550003,65.879997,57.568165,2732408
2016-06-30,65.980003,66.250000,64.980003,65.790001,57.489525,2450555
2016-07-01,66.269997,68.480003,66.000000,67.790001,59.237190,2544873
2016-07-04,68.339996,68.379997,66.410004,66.790001,58.363361,1716922
2016-07-05,66.330002,66.440002,64.989998,65.209999,56.982700,2097336
2016-07-06,64.900002,65.220001,63.380001,65.099998,56.886578,2701771
2016-07-07,65.589996,67.120003,65.430000,65.599998,57.323494,1804498
2016-07-08,65.449997,68.900002,65.300003,68.440002,59.805183,2670354
2016-07-11,69.250000,70.550003,68.820000,70.040001,61.203316,1858795
2016-07-12,70.620003,73.669998,70.589996,73.309998,64.060745,2946321
2016-07-13,73.000000,75.220001,72.620003,72.980003,63.772396,2527306
2016-07-14,74.000000,75.220001,73.720001,74.739998,65.310341,2234020
2016-07-15,74.500000,75.169998,73.790001,74.660004,65.240440,1606795
2016-07-18,74.900002,76.029999,74.330002,74.910004,65.458885,1405594
2016-07-19,74.750000,74.959999,72.680000,73.580002,64.296692,1960174
2016-07-20,74.190002,75.730003,73.389999,75.389999,65.878334,1710237
2016-07-21,75.699997,76.529999,74.959999,75.980003,66.393898,1434406
2016-07-22,75.559998,76.169998,75.099998,75.500000,65.974457,948378
2016-07-25,75.720001,77.370003,75.080002,76.139999,66.533707,1393923
2016-07-26,76.139999,77.339996,75.730003,76.779999,67.092957,1222808
2016-07-27,77.639999,78.800003,77.510002,78.360001,68.473610,1971401
2016-07-28,78.379997,78.500000,75.970001,75.970001,66.385155,2356433
2016-07-29,76.589996,77.120003,76.389999,77.050003,67.328896,1458689
2016-08-01,78.440002,78.680000,76.540001,77.129997,67.398796,1492129
2016-08-02,78.000000,78.199997,74.750000,75.410004,65.895813,2513576
2016-08-03,75.389999,75.809998,73.730003,75.809998,66.245331,1883969
2016-08-04,76.239998,77.610001,75.570000,75.839996,66.271545,1576490
2016-08-05,76.160004,78.010002,76.050003,77.919998,68.089134,1438771
2016-08-08,78.500000,78.980003,77.290001,77.629997,67.835709,1226634
2016-08-09,77.910004,80.480003,77.639999,80.290001,70.160118,2012005
2016-08-10,79.860001,80.690002,79.400002,80.190002,70.072731,1417259
2016-08-11,80.709999,81.199997,79.129997,80.370003,70.230026,1470743
2016-08-12,80.230003,80.449997,79.440002,79.629997,69.583382,1002134
2016-08-15,79.870003,80.879997,79.650002,80.500000,70.343620,855474
2016-08-16,79.910004,80.080002,78.949997,79.489998,69.461044,1233620
2016-08-17,79.680000,79.930000,78.019997,78.550003,68.639641,1036483
2016-08-18,79.099998,79.250000,78.389999,78.839996,68.893051,892046
2016-08-19,78.019997,78.190002,76.470001,77.320000,67.564827,1852903
2016-08-22,77.400002,78.449997,76.519997,76.949997,67.241508,1165052
2016-08-23,77.389999,77.970001,76.730003,77.480003,67.704643,1038967
2016-08-24,77.250000,78.029999,76.690002,77.510002,67.730858,971047
2016-08-25,76.800003,76.839996,75.599998,76.220001,66.603607,1490961
2016-08-26,76.099998,77.290001,75.820000,77.230003,67.486191,1476195
2016-08-29,76.709999,77.230003,76.070000,76.879997,67.180336,708241
2016-08-30,77.440002,78.559998,77.110001,78.459999,68.560997,1213735
2016-08-31,78.379997,79.279999,78.010002,78.010002,68.167778,1314066
2016-09-01,78.269997,79.800003,77.550003,77.930000,68.097870,1480375
2016-09-02,78.370003,78.769997,76.660004,78.570000,68.657120,1593828
2016-09-05,78.970001,79.059998,78.239998,78.239998,68.368752,843916
2016-09-06,78.620003,78.620003,77.239998,77.550003,67.765816,1218090
2016-09-07,77.760002,78.849998,76.959999,78.239998,68.368752,1206012
2016-09-08,78.419998,78.519997,76.139999,77.440002,67.669685,2131834
2016-09-09,77.309998,77.849998,76.540001,76.930000,67.224037,1184648
2016-09-12,75.500000,75.900002,74.599998,75.580002,66.044365,2043200
2016-09-13,76.000000,76.320000,74.949997,75.410004,65.895813,1305666
2016-09-14,75.639999,75.769997,74.610001,75.099998,65.624908,1371437
2016-09-15,74.910004,75.669998,74.139999,75.300003,65.799690,1294409
2016-09-16,75.250000,75.500000,73.220001,73.419998,64.156876,2855151
2016-09-19,74.050003,74.639999,73.809998,73.970001,64.637482,1231305
2016-09-20,73.959999,74.480003,73.720001,74.089996,64.742340,1062279
2016-09-21,74.760002,75.269997,74.269997,74.360001,64.978287,1202665
2016-09-22,75.150002,76.959999,74.919998,76.279999,66.656044,1961060
2016-09-23,76.250000,76.470001,75.330002,75.589996,66.053101,1056154
2016-09-26,75.059998,75.129997,73.400002,73.730003,64.427773,1924227
2016-09-27,74.290001,74.440002,72.029999,73.180000,63.947155,1668855
2016-09-28,73.510002,74.489998,73.410004,73.680000,64.384071,1184285
2016-09-29,74.489998,75.059998,73.449997,73.699997,64.401550,1296793
2016-09-30,72.379997,75.129997,72.019997,74.809998,65.371506,2422227
2016-10-04,76.000000,77.680000,75.790001,77.290001,67.538620,2802839
2016-10-05,76.650002,78.389999,75.980003,78.180000,68.316330,1831075
2016-10-06,78.300003,78.690002,77.860001,78.300003,68.421188,1405848
2016-10-07,78.300003,78.330002,76.839996,77.410004,67.643471,1794688
2016-10-10,77.430000,78.389999,76.830002,78.089996,68.237679,1360853
2016-10-11,78.050003,78.750000,77.449997,77.660004,67.861938,1419536
2016-10-12,77.660004,78.029999,76.720001,77.000000,67.285202,1195629
2016-10-13,76.339996,76.550003,75.279999,75.940002,66.358932,1688240
2016-10-14,75.790001,77.550003,75.709999,76.839996,67.145386,1787777
2016-10-17,76.720001,76.940002,75.889999,76.339996,66.708473,1073588
2016-10-18,76.860001,77.239998,76.019997,77.010002,67.293945,1395534
2016-10-19,77.099998,78.589996,76.519997,78.019997,68.176514,1566405
2016-10-20,78.599998,79.669998,78.089996,79.169998,69.181419,1777144
2016-10-21,79.139999,79.190002,77.970001,78.629997,68.709549,1600932
2016-10-24,79.010002,80.099998,79.010002,79.589996,69.548424,1364786
2016-10-25,79.870003,80.379997,79.449997,79.629997,69.583382,962293
2016-10-26,79.400002,80.370003,79.150002,80.070000,69.967865,1235956
2016-10-27,80.000000,80.540001,79.500000,79.919998,69.836792,1311206
